mean;std;skew;kurt;RMS;crest;freq_peak;shan;perm;temp;tohn/hour
-0.042969547;0.591305429;0.175758168;-0.406374558;0.592858752;0.881564963;6.000120002;13.1491868;1.191255591;24.08;0.56
-0.042969547;0.591305429;0.175758168;-0.406374558;0.592858752;0.881564963;6.000120002;13.1491868;1.191255591;24.08;0.56
0.042203753;0.60432213;-0.065138563;-0.586280885;0.605787991;0.826266514;30.00060001;13.21494973;1.198475935;24.08;0.54
0.042203753;0.60432213;-0.065138563;-0.586280885;0.605787991;0.826266514;30.00060001;13.21494973;1.198475935;24.08;0.54
-0.013844672;0.540811968;0.125044438;-0.681150993;0.540983742;0.856960469;8.000160003;13.40916384;1.202049656;24.08;0.54
-0.013844672;0.540811968;0.125044438;-0.681150993;0.540983742;0.856960469;8.000160003;13.40916384;1.202049656;24.08;0.54
-0.00608986;0.635337503;0.038904862;-0.578501812;0.635360335;0.888433514;6.000120002;12.93111233;1.229357114;24.08;0.55
-0.00608986;0.635337503;0.038904862;-0.578501812;0.635360335;0.888433514;6.000120002;12.93111233;1.229357114;24.08;0.55
-0.009885653;0.54463507;0.17387694;-0.188340386;0.544719334;0.735949072;6.000120002;13.18372437;1.20327069;24.08;0.55
-0.009885653;0.54463507;0.17387694;-0.188340386;0.544719334;0.735949072;6.000120002;13.18372437;1.20327069;24.08;0.55
0.001376228;0.618821238;-0.022501845;-0.688887951;0.61881658;0.83236908;6.000120002;13.21441677;1.228602189;24.09;0.55
0.001376228;0.618821238;-0.022501845;-0.688887951;0.61881658;0.83236908;6.000120002;13.21441677;1.228602189;24.09;0.55
0.019845696;0.462387181;-0.172720424;-0.433005446;0.462808254;0.785833937;6.000120002;13.30661717;1.21979034;24.09;0.55
0.019845696;0.462387181;-0.172720424;-0.433005446;0.462808254;0.785833937;6.000120002;13.30661717;1.21979034;24.09;0.55
-0.005967676;0.518205537;0.055348879;-0.545086942;0.518234716;0.761105765;8.000160003;13.42815445;1.20519622;24.09;0.55
-0.005967676;0.518205537;0.055348879;-0.545086942;0.518234716;0.761105765;8.000160003;13.42815445;1.20519622;24.09;0.55
0.014597076;0.426726568;-0.120338856;0.142570106;0.426971891;0.684840689;6.000120002;13.14628237;1.218763647;24.09;0.55
0.014597076;0.426726568;-0.120338856;0.142570106;0.426971891;0.684840689;6.000120002;13.14628237;1.218763647;24.09;0.55
-0.018491012;0.45297963;-0.112849493;-0.218791739;0.453352356;0.739617644;30.00060001;13.27277599;1.23336549;24.09;0.55
-0.018491012;0.45297963;-0.112849493;-0.218791739;0.453352356;0.739617644;30.00060001;13.27277599;1.23336549;24.09;0.55
-0.028331272;0.589240514;-0.269977751;-0.578507727;0.589915333;0.73460004;6.000120002;13.2493477;1.251653602;24.09;0.55
-0.028331272;0.589240514;-0.269977751;-0.578507727;0.589915333;0.73460004;6.000120002;13.2493477;1.251653602;24.09;0.55
0.039298452;0.582319595;-0.108747599;-0.577057894;0.583638327;0.848881046;30.00060001;13.30524549;1.19838356;24.09;0.55
0.039298452;0.582319595;-0.108747599;-0.577057894;0.583638327;0.848881046;30.00060001;13.30524549;1.19838356;24.09;0.55
0.004152806;0.614558025;0.280681576;-0.704457782;0.61456591;0.808682626;30.00060001;13.15503036;1.215937764;24.09;0.55
0.004152806;0.614558025;0.280681576;-0.704457782;0.61456591;0.808682626;30.00060001;13.15503036;1.215937764;24.09;0.55
0.008760774;0.646684612;-0.089131541;-0.723078302;0.646737485;0.859393309;8.000160003;13.13527521;1.231595881;24.09;0.56
0.008760774;0.646684612;-0.089131541;-0.723078302;0.646737485;0.859393309;8.000160003;13.13527521;1.231595881;24.09;0.56
-0.018517133;0.470532002;0.04160558;-0.411437494;0.470891518;0.792431231;6.000120002;13.30129329;1.237913129;24.09;0.56
-0.018517133;0.470532002;0.04160558;-0.411437494;0.470891518;0.792431231;6.000120002;13.30129329;1.237913129;24.09;0.56
-0.003061779;0.573999522;0.24975002;-0.616601111;0.574001948;0.865443802;30.00060001;13.32812432;1.223458969;24.09;0.56
-0.003061779;0.573999522;0.24975002;-0.616601111;0.574001948;0.865443802;30.00060001;13.32812432;1.223458969;24.09;0.56
0.02327799;0.462067882;-0.013889176;-0.34528436;0.462649244;0.712765457;32.00064001;13.30891686;1.229784473;24.09;0.56
0.02327799;0.462067882;-0.013889176;-0.34528436;0.462649244;0.712765457;32.00064001;13.30891686;1.229784473;24.09;0.56
-0.044001309;0.480589705;0.344545208;-0.015971918;0.482595028;0.782986716;8.000160003;13.23403065;1.231591118;24.09;0.56
-0.044001309;0.480589705;0.344545208;-0.015971918;0.482595028;0.782986716;8.000160003;13.23403065;1.231591118;24.09;0.56
-0.006452124;0.589027365;0.137738904;-0.759355708;0.589056812;0.836965099;6.000120002;13.40272259;1.231167896;24.09;0.56
-0.006452124;0.589027365;0.137738904;-0.759355708;0.589056812;0.836965099;6.000120002;13.40272259;1.231167896;24.09;0.56
0.010961091;0.519648277;-0.029821656;-0.201139989;0.519758671;0.751266158;24.00048001;13.24036852;1.214394442;24.1;0.56
0.010961091;0.519648277;-0.029821656;-0.201139989;0.519758671;0.751266158;24.00048001;13.24036852;1.214394442;24.1;0.56
0.013795448;0.656374911;-0.12562847;-0.971772709;0.656513306;0.791431179;6.000120002;13.30791199;1.198824442;24.1;0.56
0.013795448;0.656374911;-0.12562847;-0.971772709;0.656513306;0.791431179;6.000120002;13.30791199;1.198824442;24.1;0.56
-0.001503421;0.617841544;0.259485791;-0.797344119;0.617837195;0.844512845;6.000120002;13.32595909;1.26013248;24.1;0.56
-0.001503421;0.617841544;0.259485791;-0.797344119;0.617837195;0.844512845;6.000120002;13.32595909;1.26013248;24.1;0.56
0.020623603;0.458015452;0.135060786;-0.499569773;0.458474963;0.819037248;8.000160003;13.28468202;1.220258608;24.1;0.56
0.020623603;0.458015452;0.135060786;-0.499569773;0.458474963;0.819037248;8.000160003;13.28468202;1.220258608;24.1;0.56
-0.001067503;0.628883301;0.098332072;-0.610438714;0.628877918;0.845105916;6.000120002;12.99844669;1.174422727;24.1;0.56
-0.001067503;0.628883301;0.098332072;-0.610438714;0.628877918;0.845105916;6.000120002;12.99844669;1.174422727;24.1;0.56
-0.050864036;0.558909151;-0.025526603;-0.160860287;0.561213277;0.828625306;6.000120002;13.04202103;1.196794675;24.1;0.56
-0.050864036;0.558909151;-0.025526603;-0.160860287;0.561213277;0.828625306;6.000120002;13.04202103;1.196794675;24.1;0.56
